"x1","x2","x3","x4","x5","x6","x7","x8"
0.218690448444858,-0.155683576225657,-0.691482824140345,0.233575904619187,0.980229675377075,1.00127275970601,1.72553093590676,1.13625852804203
-0.308999090485892,-1.26950405548408,-1.01674255622331,-1.32599057349901,-0.504224143426989,-0.988054230278468,-1.64958813704394,0.46520148559236
-0.389117863007757,-1.80256499285727,0.197435473275773,-0.871631213175158,-0.281349887706101,-0.629033239529092,-3.44527679848384,-0.523318460590327
-1.6461952635233,-1.26403664139952,-1.93057148824875,0.509127762654556,0.849689277179456,-0.114588214427892,0.392734622987929,1.39463579869887
0.775985919104153,0.632051501585332,0.310340443696996,0.0668047599978114,-0.24903459882312,0.127448633183444,-0.128415757531428,-1.204983701276
0.252570939570683,0.777048635331738,-1.28052218063817,0.0126441490045652,-0.26996281256084,-0.582801874912678,0.224978126635337,-0.172616833255258
0.121426921936566,0.266528768295231,1.23676650356468,-0.170725340372423,-0.360820195697773,0.427678802578991,-1.14461030646447,0.0321842774633525
0.219002660869908,1.00377529218805,0.351033625487947,-0.156410596001593,0.0319761305188819,0.849523924930926,0.185010705020598,-0.414982342714924
0.176986532807895,-0.131180239970258,0.178084706753021,-0.26621437265889,-0.300904007367394,0.0398362598669458,-1.33282487421568,-1.15369003839982
1.14650061809642,1.00690000817404,1.19514713866147,-0.441894154953484,1.97922357029629,1.76900881053139,0.144952536729428,-0.154799576551944
0.809842469214337,0.351281116166231,1.36964987963263,0.513076066756633,0.654757375044508,0.169146398223231,0.139340501518784,-0.486767451026835
-0.073947475091749,0.158813818194034,-0.125448161807623,0.753980730378623,0.439233264922206,1.29264461227861,-0.633439769181586,-0.570604184055468
-0.407603919816971,0.141905612925336,1.24543007387596,0.442786992014195,-1.27787306781222,-1.95853704188532,-1.54886721605508,-0.40779707158285
-0.701664290971856,1.33697000139247,1.21235315614257,-0.512216400499751,-0.190304882416616,1.41387785707045,-0.860623199371008,0.726866220822501
0.415194746339435,0.909182053369373,1.30608546937157,-0.315387065940157,1.60918410522048,1.62760562184635,1.32216258356469,1.74990156903033
-0.718666695381912,-2.01221588553871,-0.86076025910063,-1.03441020336377,-0.278885482927001,-0.351210215998385,-0.253838559922552,0.661239883065451
-0.228436266972509,1.20996505518286,-0.176866858440474,-0.832427074986825,0.594199879946772,0.422684619672045,0.56255067247836,0.823511851451879
-2.01920563722418,-1.25321253794136,-0.434761200137744,-0.541202336820728,-0.889208293544051,-0.711841513950669,0.404414890068386,0.71211322698561
0.0501748219722367,0.327773087954231,-0.53335574434519,-0.828282161299688,-1.6148039497848,-1.2261406510044,-0.617253775392421,-2.05743652385915
1.17652238470709,-1.12932081598574,-0.663789314219997,-1.0070500556382,0.786623756047845,0.104758303333449,-0.589706591105849,0.951385838230738
-0.591484072160597,-0.6876822855448,0.331890055089363,-1.64524782959722,0.610729866168833,-0.0339408033429592,1.27252628566475,0.235771889082756
-2.46078135568843,-0.982742403732407,-2.4422449789723,-0.33343837483085,-0.436147844720505,-0.610633642579997,0.261209386325927,0.18047455020816
0.311017221218125,0.38854457914516,-0.432799996178933,0.12485523605223,-0.32439642039104,-0.118810836106576,-0.86481122988188,-0.9805154539317
0.774492727844695,-0.003465392434716,0.597900557167643,-1.50168720959658,-0.193322519932665,-0.0288419345028291,0.962273177433519,-0.014287550665909
-0.430612166236927,-0.0447222057557514,-1.29877665141412,0.2339078299364,-0.245436656955973,-0.415630053394574,0.0150029789652246,-0.936318818752887
-0.0872385159309731,0.457718455361243,-0.274453172092018,0.031894160836501,0.0995539226918977,-2.62902109517428,-1.61820317931644,-2.12766297919467
-0.995891036547957,-1.25882074130908,1.00273952303193,-0.359639211539221,-1.34121080248914,-0.0425249933137107,-0.519727621859178,-0.893426652271231
0.57788290078268,2.69281828314637,2.20546331021649,2.10539219756379,-0.918926493217245,0.937042266437571,0.348903901171872,0.864806034403286
0.0247080130260779,2.4570693069488,-0.731930120306346,0.723268727583257,0.367860672221546,0.712199764418887,0.591365215312675,-0.431525393962719
0.560430306660453,-0.240902612723997,0.804409775830543,1.1253710784282,1.60376015881896,-1.13188653500713,0.51566902093144,-1.29925467826546
-0.827912785975558,0.278301876175514,0.543581700383456,1.46865321016602,1.86250636241193,1.474357232687,1.03778200894531,1.61874556618095
0.76411291079072,0.697690893371205,-0.672623551799592,0.048246952491084,0.92239315612973,0.23097834830447,0.497707494832485,-0.115510913091093
-1.25293140324853,-2.28699974246381,-2.79978381279625,-2.97965595105216,0.242527518577867,-0.585491947170222,-1.73745988685502,-0.16347067699969
0.624537006632621,1.53900920476677,0.915471113010959,-0.929587748787414,-1.06308626528129,-0.397240225297578,0.0215051610765742,-0.310583995888925
-0.0797899433533088,-1.19126686512469,-0.836339664687118,-0.563030173861725,-0.352598373497576,-0.767421791739301,1.71412225586182,0.812198495436505
-0.921758687264634,-1.71080283900247,-0.818956484226308,-0.0129461962777768,-1.12159447423668,-0.659651798004091,1.39131303822787,-0.201115631596917
-0.188432089893574,1.01555232980522,1.00154531408843,-0.490158875456442,0.247774833576528,-0.525287277459157,1.00689657481114,-0.797800705778794
-1.95985287438839,-1.28804554423684,-1.14611216656889,-1.69859211129947,-0.408665505989814,0.161258196636642,0.444356562414631,-0.353309751833656
0.00481273682566363,0.521717203400934,0.242571854462246,-1.1806585123641,0.345685903066003,1.57724878242488,0.316493321515241,-1.11445026271059
-0.47151881923413,-1.1453464649451,0.51574892345593,0.469937563504976,-0.528158573140686,-1.12255259972359,-1.65357947624654,0.589910087859294
-1.15263005678521,-0.329259805179637,-0.0698683307704863,0.0384143992436216,-1.28596628151921,-2.65384045410591,-1.35357734206105,-0.472086918603972
0.20948536530351,0.873048826159718,-0.21900155528507,1.35004479850863,0.771488255659807,0.967643852561094,0.178401674945531,0.0694657676379703
-1.74485279884947,-1.47275591265259,-0.195301646268404,-0.944945765376494,1.25167017420678,-0.400043989715931,1.22810059259041,-0.540205688931169
1.32306796507097,1.46728494211572,0.557771468104125,2.27197286417011,1.35259347179284,-0.416997288993684,0.279807065003238,0.394507912368839
-1.0121808519448,-1.76742982837425,-0.307085709096033,1.34021401737035,-1.92571027375692,0.44583437855623,-0.946858866693857,-1.16720258506775
-1.53252696176037,-2.07612297696931,-1.68042193901632,-0.908382131558561,0.695499846197967,0.033154505463867,-0.324425959048676,1.68492680738264
0.139973227303478,1.7355315550903,1.60325238875722,-0.101438812371613,-0.0675962740488736,0.825039138115682,-1.90510346692731,-0.69605234758157
-0.203229419459617,0.550341464112798,-0.390702354471171,-0.71960047585523,-0.0991317263504688,0.740885876281669,-0.956591913686915,1.0297020913385
0.288648369860086,-0.757961481005944,-2.1490788341963,-1.17404825512935,-0.457557236359729,1.70770591266936,0.493683056982779,0.957798084353244
-0.235770090755439,0.115966710869473,0.187938717938219,-0.0536394909736011,0.116435515471287,-0.488513129206781,-0.591314693261494,-0.756112513570557
1.67755593506572,0.536760115008691,2.36093146107827,0.409045536859095,0.487429916539871,0.173806307290667,0.279246416489045,-0.533633370668946
2.34482376446965,2.79162348260799,1.63101061958245,1.64969097869795,1.06822883391514,1.95231431814546,0.492719419402687,0.416044243659888
-1.90046561295571,-3.0033465622362,-1.27668278840485,-3.35466416117791,-0.411714265470865,-0.123895442505052,-0.441050800331488,1.48896480536836
0.586343789778739,-0.644277872418994,-0.196438690582836,-0.582516634215074,-0.541028136465318,-0.603806057029682,0.567039096464428,-1.55051737480616
1.39446202813988,0.525496587479096,0.310209164159613,-0.516249982590906,0.99769454422256,-0.323239025174136,0.0126666170749615,0.403407909449681
-0.646288583029014,-0.145188471303592,-1.39268601597702,1.05885884455899,0.751738417615051,1.37130506281605,0.383697010398475,0.295398526000864
0.610521087936017,0.725572576286062,-0.841100983498867,0.261703876995237,2.35521098179853,1.00386577275397,1.0331868653163,1.11963468521161
-0.297243015312229,0.35125366949123,0.27278410077444,2.14668705411423,1.26267767504564,-0.254699048375092,1.5727249162658,-0.0460812927957576
1.71110060700887,1.94364011536743,0.465312261232076,3.03868350835509,1.07624917926237,0.471076474606864,1.5937094561061,1.93320063170214
-0.16473849768394,-0.329262323303221,-0.114053648652009,0.20896465202605,-1.01627713128169,-0.728641443239341,-2.44847364884959,0.0898534338120407
0.423627916365086,1.00542729951127,1.59047075973933,-0.239423748079456,-0.456237534160622,-0.390373771001854,-0.575845215598279,0.736266923510145
-1.13109065290578,-0.142108139869717,-1.16267814585441,-0.555740468151438,0.680443505056985,0.441925604170329,-0.951683605208148,0.615103049922089
-0.104086573615446,0.0958338346944679,1.01351439770189,1.75357787294113,1.37772421680018,0.121752892249501,1.67537433836352,0.809054319858948
1.76482173265732,2.07008304971147,1.66492998658822,-0.172808625310744,-1.30578815243896,0.581252801468829,1.19169288893794,-0.510949530531758
-0.882256911678514,-2.07845656955812,-1.90518922131086,-0.4002391261764,1.10618153197221,1.25487643322253,1.27614388029391,-0.589826194709578
-0.675514399348636,-1.0215591377654,-0.877044452774347,-1.1948654909773,-1.34425375005309,-1.08872758648171,-3.05235175931341,-1.28708986478874
-0.807579568225445,0.336887687416878,-1.71036208698751,0.501844206185106,-0.879308159194832,-1.44184356295801,0.852338552947208,0.0739433574485091
0.410644353062512,1.72414140158321,0.692779162148087,1.78140374030016,-0.43348915173794,0.713126092456157,0.529838113513072,0.182738811639569
-1.01627976910769,0.613177656001758,-1.0099777255403,-1.09378730443081,-1.53250339039233,-0.269873950989445,0.733812565259742,-0.551998055064398
1.09604188908045,0.59273016292098,0.1781645821729,0.534310153113192,-0.155761941214795,1.13022976608684,-0.298608304219005,1.09911765049819
1.00537309498763,0.0585751690886056,1.07654557177435,-0.59698351792885,-0.121127105643949,0.609305385064367,0.871907019477959,1.1029154348695
-1.15779221836958,0.605131336698761,0.286403385415539,0.0997145867845026,-0.773957178795639,-1.12486087288127,-0.516581681759052,1.05445224034819
-0.610088521327561,-1.77664435537156,-0.238354313486207,-0.512517594500766,-0.112846082314119,-0.0240767958020548,-0.113923475081145,-0.50455680819947
1.36933085392426,0.927438223960347,0.793554561010325,-0.181592051348052,1.28126709143414,-0.310787919740464,-0.445004986075301,0.0343487784459537
-0.153297696047542,0.522663267962332,-1.73395306450668,0.672816602268973,-1.20481006786144,-0.8444608287733,0.545050747549204,-1.15222064094086
-1.62762702170756,-0.999948795926839,-0.917904100321258,-2.09925042902505,0.171988729592,1.23624890956918,-0.265849508988496,0.735361908215856
-0.0226642684645038,-0.0939115440908745,-0.505327872023978,0.500573891343981,0.773685693014473,1.1431807112496,1.71000259513974,0.461036953502137
-0.289076863746709,-0.430477643442493,-0.299713938248658,1.76169958865516,0.13767242265017,-0.374456582068667,-0.144984709009295,-0.307451987664429
0.876075722796325,1.17203352004467,0.958955041049592,1.54038881831471,-1.05492441186178,0.0607937802857572,0.0128116019517528,-0.310075859198324
-0.744874531463226,-1.813136510645,-1.2735428242041,-0.19845252051966,-1.52512858927657,-0.828014280067976,-0.906087826851858,-0.588951736864303
1.49369648567972,-0.400585448089508,-0.909240149905722,1.29935183478325,1.10761314728227,0.885722587588418,-0.0823945896039007,0.617299105432193
1.70517154154168,1.48608968806121,1.24520265781394,-0.389023992346381,0.531293330171921,-1.03354317078501,0.330721337815344,0.940305247044138
-0.0668257411473155,-1.04281292912807,1.28534620429913,1.24601109029196,-0.0471578422348,0.640956499458755,0.0861769360643192,0.287932125645431
-0.060985185408501,1.33610809265366,-0.442107098927658,0.450134323713287,-1.56740168173321,-0.361925967125484,-2.31881570282339,-0.556593557154768
-0.838394522565992,0.826400385484557,-0.333272056843124,0.181088859931607,0.0878083721534578,1.56765504528096,-0.299245603590911,0.194877912805865
-0.116077613960396,0.817561715586628,0.40309471030276,-0.778933348513218,0.58136219491079,-0.776417727530662,1.73777786969941,0.957540815043966
-0.828848437327804,-2.002277654464,-1.79014082930458,-1.74578323352521,-0.166244544567474,-0.356138786366804,0.342942566070712,-0.323630807384667
2.33670233130037,0.316058771623751,0.137892358880734,0.457585719459614,-0.874193367184937,0.643808148184905,-1.60779962580671,0.411131505723805
-0.176711448482941,-1.42673991395624,-0.221456371796704,0.439785665380991,-1.84164586259792,-1.24890095028329,-2.46584003290375,-0.516239963452987
